wvln_2,SPA_ag,SPB_ag,SPC_ag,SPD_ag,SPE_ag,SPF_ag,SPH_ag,SPI_ag,SPJ_ag,srfa_ag,,out,in
573,-0.002249088,-0.002801086,-0.002304225,-0.002656186,-0.00286564,-0.002759387,0.007389786,0.006395452,0.005437717,0.018462965,,-0.002451466,0.006407651
574,-0.002197614,-0.002740383,-0.002259801,-0.002598756,-0.002806345,-0.002693191,0.007235633,0.006258092,0.00532374,0.01791454,,-0.002399266,0.006272488
575,-0.002429364,-0.00297322,-0.002539858,-0.00287612,-0.003097316,-0.002987574,0.00668996,0.00571374,0.004792458,0.017160626,,-0.002647481,0.005732052
576,-0.001962272,-0.002517228,-0.002029795,-0.002387487,-0.00255938,-0.002469882,0.007097815,0.006133307,0.005261881,0.018058114,,-0.002169765,0.006164334
577,-0.001455823,-0.00203806,-0.001524273,-0.001883,-0.002048405,-0.001957234,0.007460889,0.006500669,0.005654114,0.019018559,,-0.001672719,0.006538557
578,-0.001556436,-0.002161025,-0.001652317,-0.001988863,-0.002181529,-0.002065975,0.007182483,0.006222602,0.005392302,0.018515113,,-0.001789926,0.006265796
579,-0.001799136,-0.002385629,-0.00186158,-0.002173257,-0.002341151,-0.002213597,0.006934045,0.006004524,0.00522737,0.017994722,,-0.002015449,0.006055313
580,-0.001809149,-0.002369113,-0.001871986,-0.00219354,-0.002310551,-0.002217934,0.006827267,0.005919167,0.00520901,0.017949298,,-0.002016749,0.005985148
581,-0.001723974,-0.0023557,-0.001865794,-0.002217002,-0.002325569,-0.002225702,0.006700214,0.005775749,0.005062529,0.017347224,,-0.001981822,0.005846164
582,-0.001639825,-0.002316359,-0.001824498,-0.002221944,-0.002324846,-0.002219581,0.006581495,0.005589951,0.004919751,0.016881988,,-0.001926894,0.005697066
583,-0.001608061,-0.00232591,-0.001882975,-0.00226181,-0.002353807,-0.002239652,0.00644706,0.005393676,0.00476999,0.016319269,,-0.001938982,0.005536908
584,-0.001632017,-0.002387465,-0.001982313,-0.002338822,-0.002414343,-0.002287582,0.00629591,0.005186256,0.004612798,0.015719758,,-0.002000598,0.005364988
585,-0.00158349,-0.002381371,-0.002028497,-0.002367512,-0.002433805,-0.002299271,0.006166504,0.004993334,0.004465272,0.015168107,,-0.001997786,0.00520837
586,-0.001534963,-0.002375277,-0.002074681,-0.002396202,-0.002453267,-0.002310961,0.006037098,0.004800411,0.004317745,0.014616457,,-0.001994974,0.005051751
587,-0.001486436,-0.002369182,-0.002120865,-0.002424892,-0.00247273,-0.00232265,0.005907692,0.004607488,0.004170218,0.014064807,,-0.001992161,0.004895133
588,-0.00143791,-0.002363088,-0.002167049,-0.002453582,-0.002492192,-0.00233434,0.005778287,0.004414565,0.004022691,0.013513156,,-0.001989349,0.004738514
589,-0.001389383,-0.002356994,-0.002213233,-0.002482272,-0.002511654,-0.002346029,0.005648881,0.004221643,0.003875164,0.012961506,,-0.001986537,0.004581896
590,-0.001429011,-0.002433178,-0.002324064,-0.002569733,-0.002581071,-0.002401796,0.005493029,0.004011089,0.003715883,0.012351646,,-0.002062084,0.004406667
591,-0.001260845,-0.00231542,-0.002282513,-0.002518663,-0.002532738,-0.002353666,0.005399515,0.003842094,0.003584308,0.011878995,,-0.001952926,0.004275306
592,-0.00113808,-0.002240036,-0.002274255,-0.002497861,-0.002510131,-0.002328236,0.00529238,0.003664019,0.00344668,0.011376366,,-0.001884124,0.00413436
593,-0.001115163,-0.002257845,-0.00233922,-0.002543625,-0.002544106,-0.00235273,0.005155291,0.003465974,0.003295738,0.010807805,,-0.001904076,0.003972335
594,-0.001096216,-0.002279358,-0.002407096,-0.002592034,-0.00258033,-0.002379209,0.005017012,0.003267136,0.003144268,0.010236623,,-0.001927556,0.003809472
595,-0.001013707,-0.002241547,-0.00242836,-0.00259807,-0.002580536,-0.002373908,0.004897801,0.003081009,0.003001272,0.009707411,,-0.001894538,0.003660027
596,-0.00087802,-0.002154103,-0.002410626,-0.002568653,-0.002550608,-0.002342017,0.004794543,0.002905519,0.002865366,0.009213314,,-0.00181425,0.003521809
597,-0.000882115,-0.002201407,-0.00251254,-0.00265385,-0.002627741,-0.002412155,0.004646393,0.002650651,0.002655118,0.008831373,,-0.001865354,0.003317388
598,-0.000112137,-0.001468628,-0.001816336,-0.001934918,-0.00189173,-0.001663137,0.004865553,0.00324199,0.003297087,0.008014216,,-0.001132367,0.003801543
599,6.15E-05,-0.001333326,-0.001721056,-0.001818059,-0.001759515,-0.001519063,0.004838849,0.003223214,0.003327792,0.007463295,,-0.000997623,0.003796619
600,-2.14E-05,-0.001461368,-0.001909503,-0.00199172,-0.001928012,-0.001682496,0.004656291,0.002866358,0.003013623,0.006964801,,-0.001130753,0.003512091
601,-5.85E-05,-0.001541743,-0.001951087,-0.00211018,-0.002038482,-0.001786018,0.004473936,0.002624558,0.002929646,0.00703357,,-0.001183779,0.003342713
602,-2.09E-05,-0.001546873,-0.001915808,-0.002151236,-0.002070739,-0.001810787,0.004360607,0.002463938,0.00292739,0.00709172,,-0.0011612,0.003250645
603,-0.000353034,-0.001923801,-0.001989385,-0.002572472,-0.002486317,-0.002220974,0.003930587,0.00234992,0.002850927,0.008636123,,-0.001422073,0.003043811
604,0.000102638,-0.001513027,-0.001661068,-0.002206344,-0.002114659,-0.001844008,0.004319297,0.002507076,0.003039796,0.012730848,,-0.001023819,0.003288723
605,0.000376304,-0.001281497,-0.001457483,-0.002008411,-0.001907054,-0.001628333,0.004515381,0.002941902,0.003524055,0.014900363,,-0.000787559,0.003660446
606,-3.15E-05,-0.001502583,-0.001820314,-0.002450542,-0.002363075,-0.002068046,0.004248954,0.002697068,0.003330918,0.013812082,,-0.001118136,0.003425646
607,-0.000644891,-0.001803092,-0.002170433,-0.002854837,-0.002737309,-0.002430649,0.003917931,0.002456648,0.003104669,0.012889184,,-0.001539472,0.00315975
608,-0.000654585,-0.002040666,-0.002063144,-0.002796293,-0.002630729,-0.002325572,0.003661468,0.002393765,0.003019286,0.012900101,,-0.001586132,0.00302484
609,-0.000594693,-0.002225999,-0.00188758,-0.002668193,-0.002496867,-0.002213268,0.003450785,0.002350983,0.002947496,0.012917824,,-0.001569424,0.002916421
610,-0.000699533,-0.002336014,-0.001870548,-0.002625688,-0.002493366,-0.002237292,0.003298465,0.002273616,0.00285344,0.012663666,,-0.001635365,0.002808507
611,-0.000915739,-0.002575598,-0.001879034,-0.002595917,-0.002497306,-0.00224192,0.003095864,0.00220358,0.002787966,0.0124749,,-0.001790123,0.002695803
612,-0.000915559,-0.002497348,-0.001849349,-0.002549797,-0.002456249,-0.002177317,0.003070248,0.002156137,0.002753402,0.012420329,,-0.001754085,0.002659929
613,-0.000898777,-0.002374684,-0.001830154,-0.002526823,-0.002423206,-0.002145237,0.003030354,0.002107687,0.002685871,0.012207776,,-0.001701205,0.002607971
614,-0.000974789,-0.002376754,-0.001839663,-0.002532661,-0.002416847,-0.002180077,0.0028836,0.002051697,0.002567347,0.011755459,,-0.001730402,0.002500882
615,-0.001019462,-0.002379032,-0.001828204,-0.002500988,-0.002373142,-0.002172544,0.002771779,0.002018962,0.002476428,0.011465371,,-0.001742233,0.00242239
616,-0.00095585,-0.002292582,-0.001770265,-0.002396506,-0.002264035,-0.002061426,0.002785472,0.002024072,0.00245781,0.011558001,,-0.001672899,0.002422451
617,-0.000896172,-0.002192731,-0.001715835,-0.002286664,-0.002176312,-0.001953003,0.00280919,0.002023471,0.002436763,0.011687527,,-0.001601579,0.002423141
618,-0.000945998,-0.002162815,-0.001714567,-0.002236811,-0.002184468,-0.001946099,0.002731737,0.001976227,0.002341928,0.011510315,,-0.001607793,0.002349964
619,-0.00105686,-0.002194962,-0.001748979,-0.00224195,-0.002234933,-0.001997433,0.002591106,0.001886785,0.002199466,0.01113667,,-0.001666933,0.002225785
620,-0.001149024,-0.002257409,-0.001785943,-0.002273072,-0.002253737,-0.002035455,0.002458854,0.001776672,0.002057943,0.010772394,,-0.001730792,0.002097823
621,-0.00119885,-0.002296917,-0.001787892,-0.002289763,-0.002230144,-0.002040489,0.002366924,0.001698611,0.001953457,0.010543973,,-0.00176122,0.00200633
622,-0.001208034,-0.002265198,-0.001726255,-0.002253769,-0.002180461,-0.002015093,0.002328261,0.001704455,0.001912154,0.010513317,,-0.001733162,0.001981623
623,-0.001203223,-0.002192011,-0.001649946,-0.002187312,-0.002132509,-0.00197801,0.002305985,0.00174004,0.001893524,0.010531878,,-0.001681727,0.00197985
624,-0.001222505,-0.002147267,-0.001644422,-0.002143669,-0.002117026,-0.001954717,0.00223943,0.001699169,0.00182846,0.010356666,,-0.001671398,0.001922353
625,-0.001262188,-0.002134893,-0.001694138,-0.002120501,-0.002124141,-0.001943301,0.002136096,0.001599079,0.001722687,0.010023756,,-0.001697073,0.001819287
626,-0.001283788,-0.002109685,-0.001706467,-0.002074846,-0.002110632,-0.001919728,0.002054909,0.001547212,0.001641093,0.009789522,,-0.00169998,0.001747738
627,-0.001290897,-0.002061626,-0.001665107,-0.002010659,-0.002069098,-0.001886691,0.002007759,0.001556485,0.001597335,0.009706391,,-0.001672544,0.001720526
628,-0.001327762,-0.002021331,-0.001636993,-0.001985815,-0.002032564,-0.001876795,0.001955862,0.001531346,0.001549284,0.009591354,,-0.001662029,0.001678831
629,-0.001395693,-0.002000229,-0.001646295,-0.002001583,-0.002007827,-0.001886971,0.001888021,0.001449488,0.001485173,0.009378173,,-0.001680739,0.001607561
630,-0.001419547,-0.00197411,-0.001643142,-0.00196539,-0.001958987,-0.00186317,0.001840599,0.001406077,0.001442122,0.009189907,,-0.001678933,0.001562933
631,-0.001366324,-0.001929501,-0.001602194,-0.001843653,-0.001876756,-0.001781934,0.001825891,0.001442791,0.001432632,0.009099479,,-0.001632673,0.001567104
632,-0.001313763,-0.001883406,-0.001565,-0.001748073,-0.001822454,-0.001710562,0.001791,0.001455518,0.001399778,0.009034289,,-0.00158739,0.001548765
633,-0.001323609,-0.001846307,-0.001563163,-0.001759231,-0.001833211,-0.001699433,0.001704724,0.001370491,0.001307343,0.008921985,,-0.001577693,0.001460853
634,-0.001358185,-0.001800454,-0.001555916,-0.001783648,-0.00183189,-0.001704885,0.001634251,0.001290536,0.001220615,0.008765778,,-0.001571518,0.0013818
635,-0.001370273,-0.001729604,-0.001504633,-0.001723931,-0.001746737,-0.00167852,0.001639524,0.001315996,0.001201002,0.008584301,,-0.001534837,0.001385508
636,-0.001368502,-0.001659583,-0.001446434,-0.001641,-0.001653292,-0.001645005,0.001650381,0.001362766,0.001186318,0.008418136,,-0.001491506,0.001399822
637,-0.001374136,-0.001622526,-0.001432342,-0.00162604,-0.001652269,-0.001641083,0.001572583,0.001313699,0.001092232,0.008299157,,-0.001476335,0.001326171
638,-0.001396974,-0.001621129,-0.00145391,-0.001661979,-0.00170494,-0.001659191,0.001430423,0.001200357,0.00095131,0.00818903,,-0.001490671,0.00119403
639,-0.001437328,-0.001640509,-0.001476908,-0.001683814,-0.001717324,-0.001667532,0.001300611,0.001117417,0.000844305,0.008013706,,-0.001518248,0.001087444
640,-0.001464736,-0.001637109,-0.001469308,-0.001653703,-0.001666318,-0.00163821,0.00123491,0.001092592,0.000810156,0.007784995,,-0.001523718,0.001045886
641,-0.001432629,-0.001552036,-0.001403463,-0.001556057,-0.001578456,-0.00154767,0.001264566,0.00110857,0.000854549,0.007555292,,-0.00146271,0.001075895
642,-0.001350293,-0.001408223,-0.00130212,-0.001418806,-0.00148098,-0.001422754,0.001349046,0.001141929,0.000929065,0.007393586,,-0.001353545,0.001140013
643,-0.00127551,-0.00130275,-0.001229707,-0.001309947,-0.001401012,-0.001336647,0.001384143,0.001165575,0.000934297,0.007359681,,-0.001269323,0.001161339
644,-0.001243059,-0.001286173,-0.001217744,-0.001269664,-0.001360835,-0.001320811,0.001330683,0.00115451,0.000845723,0.007396134,,-0.001248992,0.001110305
645,-0.001249942,-0.001343727,-0.001249518,-0.00129911,-0.001374259,-0.0013485,0.001237507,0.001087855,0.000733816,0.00728733,,-0.001281062,0.001019726
646,-0.001282076,-0.001430617,-0.001294944,-0.001369321,-0.001423568,-0.001386867,0.001150691,0.000980794,0.00065734,0.006975618,,-0.001335879,0.000929608
647,-0.001304841,-0.001453255,-0.001299084,-0.001397717,-0.001436873,-0.001396658,0.001100812,0.000915189,0.00063995,0.006707801,,-0.001352394,0.000885317
648,-0.001296655,-0.001369084,-0.001239084,-0.00134233,-0.001375878,-0.001357718,0.00109103,0.000933535,0.000678404,0.006647642,,-0.001301607,0.00090099
649,-0.001267143,-0.0012807,-0.001171178,-0.001274646,-0.001306072,-0.001302527,0.00106614,0.000958348,0.000707905,0.006650762,,-0.001239674,0.000910797
650,-0.001233852,-0.001283337,-0.001149866,-0.001264034,-0.001293052,-0.001266002,0.000979131,0.000914554,0.000671868,0.006564986,,-0.001222352,0.000855184
651,-0.001212358,-0.001341945,-0.001162449,-0.001289835,-0.001328859,-0.001257626,0.000865899,0.000826028,0.000595015,0.006425752,,-0.001238917,0.000762314
652,-0.001213103,-0.001393318,-0.001181651,-0.001312592,-0.001383789,-0.001274457,0.000777105,0.000735371,0.000518412,0.006302717,,-0.001262691,0.000676963
653,-0.001209644,-0.00139585,-0.00119013,-0.001307758,-0.001404956,-0.001284513,0.000731639,0.000665088,0.000468893,0.006197816,,-0.001265208,0.000621873
654,-0.001166168,-0.001323154,-0.001177767,-0.00126008,-0.001340118,-0.001251582,0.000733869,0.000627077,0.000462302,0.006091027,,-0.001222363,0.000607749
655,-0.001086028,-0.001207509,-0.001143557,-0.001185454,-0.001227558,-0.001190719,0.000755967,0.000606679,0.000470975,0.005995181,,-0.001145698,0.000611207
656,-0.000991157,-0.001110489,-0.001092922,-0.001114553,-0.001147,-0.001142047,0.000758931,0.000581202,0.000449678,0.005932111,,-0.001064856,0.000596604
657,-0.000900375,-0.001053922,-0.001029105,-0.001062261,-0.001109286,-0.001105698,0.000745128,0.000557054,0.000425689,0.005871775,,-0.000994467,0.000575957
658,-0.000830287,-0.001030377,-0.000955376,-0.001032028,-0.001074449,-0.001053231,0.00074957,0.000565254,0.000476919,0.005739249,,-0.00093868,0.000597248
659,-0.000792199,-0.00103751,-0.00089752,-0.001034462,-0.001053363,-0.001008619,0.000751819,0.000579848,0.000568545,0.005545742,,-0.000909076,0.000633404
660,-0.000790986,-0.001074808,-0.000903884,-0.001085095,-0.001109525,-0.001046737,0.000676904,0.0005204,0.00054983,0.005399727,,-0.000923226,0.000582378
661,-0.000809726,-0.001129593,-0.000968766,-0.001164856,-0.001232009,-0.001160056,0.000528598,0.000384571,0.000401662,0.00532203,,-0.000969362,0.000438277
662,-0.000801597,-0.001173309,-0.00100665,-0.001206328,-0.00130096,-0.001214476,0.000429381,0.000290047,0.000308291,0.00518657,,-0.000993852,0.000342573
663,-0.000738241,-0.001176742,-0.000965942,-0.001170266,-0.001249092,-0.001137792,0.000447933,0.000303917,0.000370853,0.004948473,,-0.000960309,0.000374234
664,-0.000640854,-0.001120204,-0.000883624,-0.001093409,-0.001141651,-0.001019217,0.00051135,0.000359481,0.000465997,0.004763675,,-0.000881561,0.000445609
665,-0.000549301,-0.001015667,-0.000810063,-0.001023625,-0.001053405,-0.000947111,0.000540628,0.000383514,0.000481173,0.004729455,,-0.000791677,0.000468438
666,-0.000535599,-0.00096503,-0.000791704,-0.001010325,-0.001023818,-0.000936128,0.00050257,0.000345488,0.000426405,0.004675262,,-0.000764111,0.000424821
667,-0.000641017,-0.001042234,-0.000851997,-0.001076438,-0.00106522,-0.000975393,0.000393014,0.000243541,0.000341158,0.004436948,,-0.000845082,0.000325904
668,-0.000718583,-0.001095534,-0.000889051,-0.001115133,-0.001078014,-0.000990165,0.000312701,0.000172706,0.00030424,0.004114375,,-0.000901056,0.000263216
669,-0.000608673,-0.00095286,-0.000793873,-0.001012081,-0.000960019,-0.000906628,0.000367876,0.000233172,0.000381724,0.003870417,,-0.000785135,0.000327591
670,-0.00042854,-0.0007352,-0.000648029,-0.000854448,-0.000796977,-0.000785982,0.000477157,0.000345998,0.000475691,0.00369302,,-0.000603923,0.000432949
671,-0.000393488,-0.000668684,-0.000598033,-0.000801267,-0.000740119,-0.000735928,0.000494436,0.000370002,0.000434981,0.00351455,,-0.000553402,0.00043314
672,-0.000483324,-0.00072783,-0.000627928,-0.000823838,-0.000768637,-0.000743239,0.000420876,0.000322329,0.000304211,0.003366334,,-0.000613027,0.000349138
673,-0.000539292,-0.00074298,-0.000628146,-0.00079018,-0.000761887,-0.000725471,0.000345716,0.000308141,0.000237204,0.003335089,,-0.000636806,0.00029702
674,-0.000520956,-0.000673561,-0.000575987,-0.000694557,-0.000701479,-0.000666132,0.000310243,0.000337356,0.000261287,0.003344225,,-0.000590168,0.000302962
675,-0.000486905,-0.000588627,-0.000527204,-0.000643489,-0.000654685,-0.000604184,0.000313181,0.00033822,0.000289666,0.00317381,,-0.000534245,0.000313689
676,-0.000467036,-0.000530163,-0.000495187,-0.000646702,-0.000633701,-0.000560351,0.000339034,0.00030056,0.000284167,0.002845544,,-0.000497462,0.00030792
677,-0.000455785,-0.000502953,-0.000446853,-0.000599341,-0.000581028,-0.000534558,0.000353439,0.00028692,0.000263289,0.002663019,,-0.00046853,0.000301216
678,-0.000431082,-0.000484907,-0.000366146,-0.000458915,-0.00047243,-0.00050712,0.000355489,0.000338927,0.000250898,0.002742981,,-0.000427378,0.000315105
679,-0.000350451,-0.000412202,-0.000280478,-0.000307347,-0.000352224,-0.000434802,0.000394206,0.000444491,0.000266582,0.002848681,,-0.00034771,0.000368426
680,-0.000227273,-0.000280717,-0.000228543,-0.000221876,-0.000270123,-0.000320858,0.000470084,0.00055679,0.000299309,0.002768267,,-0.000245511,0.000442061
681,-0.000219548,-0.000241729,-0.00026408,-0.000244608,-0.000269668,-0.000290665,0.00044895,0.000556472,0.000266587,0.002451999,,-0.000241786,0.000424003
682,-0.000416146,-0.000384831,-0.000401118,-0.000371327,-0.000359829,-0.000413685,0.000255967,0.000383453,0.000124543,0.001947456,,-0.000400698,0.000254654
683,-0.000576459,-0.000491701,-0.000494971,-0.000452714,-0.000414642,-0.000496162,0.000114544,0.000242019,2.98E-05,0.001592969,,-0.000521044,0.000128781
684,-0.000458761,-0.000342931,-0.000403857,-0.000350339,-0.00031595,-0.000344725,0.000242528,0.000332626,0.000131816,0.001682639,,-0.00040185,0.000235657
685,-0.000217954,-9.30E-05,-0.000207414,-0.000153769,-0.000143826,-9.71E-05,0.000475271,0.000518401,0.000306543,0.001946295,,-0.000172797,0.000433405
686,-0.000108591,1.34E-05,-4.60E-05,-1.34E-05,-3.04E-05,2.70E-05,0.000553256,0.000578406,0.000363818,0.001980975,,-4.70443E-05,0.000498493
687,-0.000130866,-2.05E-05,2.35E-05,3.01E-05,-2.15E-07,1.11E-05,0.000473008,0.000515155,0.000293327,0.001813552,,-4.2608E-05,0.000427163
688,-0.000166318,-7.22E-05,-5.75E-06,-4.98E-06,-2.37E-05,-5.99E-05,0.000353919,0.000437117,0.000174249,0.001653128,,-8.14401E-05,0.000321762
689,-0.000208605,-0.000110798,-0.000101507,-8.65E-05,-8.88E-05,-0.000140843,0.000249262,0.000373283,6.12E-05,0.001484374,,-0.000140303,0.000227899
690,-0.000320824,-0.000163404,-0.000201491,-0.000169203,-0.000192226,-0.000212598,0.000167888,0.000300136,-9.44E-06,0.001132999,,-0.000228573,0.00015286
691,-0.000449209,-0.00020557,-0.000254569,-0.000208702,-0.000285185,-0.000250833,0.000113662,0.000222083,-2.30E-05,0.000701081,,-0.000303116,0.000104264
692,-0.000429632,-0.000166045,-0.000224452,-0.000163548,-0.000274874,-0.000226838,8.81E-05,0.000172871,1.30E-05,0.000538142,,-0.000273376,9.13213E-05
693,-0.000253517,-5.16E-05,-0.000131644,-5.71E-05,-0.000159758,-0.000158371,7.91E-05,0.000163236,6.78E-05,0.00068685,,-0.000145603,0.000103374
694,-0.000127189,2.00E-05,-7.49E-05,8.64E-07,-6.49E-05,-0.000122384,6.21E-05,0.000175227,8.43E-05,0.000754725,,-6.06864E-05,0.000107235
695,-0.000158582,-1.39E-05,-0.000105075,-4.41E-05,-6.15E-05,-0.000157926,1.98E-05,0.000182101,3.82E-05,0.000552236,,-9.25309E-05,8.00474E-05
696,-0.000229151,-9.31E-05,-0.000166542,-0.000122571,-0.000100892,-0.000216255,-4.59E-05,0.000143408,-2.95E-05,0.000329613,,-0.00016292,2.26597E-05
697,-0.0002344,-0.000153007,-0.000201254,-0.000166257,-0.000129,-0.000246734,-0.000117697,4.88E-05,-7.68E-05,0.000279952,,-0.00019622,-4.857E-05
698,-0.000178711,-0.000155619,-0.000176763,-0.000148761,-0.000117933,-0.000213878,-0.000138845,-2.67E-05,-8.34E-05,0.00026664,,-0.000170364,-8.29957E-05
699,-8.79E-05,-8.41E-05,-8.45E-05,-6.87E-05,-5.80E-05,-0.000106296,-7.22E-05,-2.15E-05,-4.20E-05,0.00014412,,-8.54869E-05,-4.5205E-05
700,0,0,0,0,0,0,0,0,0,0,,0,0
701,5.40E-05,3.18E-05,8.72E-07,-1.53E-05,2.88E-06,2.67E-05,-1.15E-05,-3.94E-05,-1.88E-06,-6.65E-05,,2.89096E-05,-1.76056E-05
702,9.70E-05,2.59E-05,-3.62E-05,-7.48E-05,-2.63E-05,2.29E-06,-7.68E-05,-0.000107723,-6.12E-06,-0.000152248,,2.89265E-05,-6.35307E-05
703,0.000169654,2.62E-05,-2.83E-05,-0.000100812,-3.89E-05,-8.98E-06,-0.000124491,-0.000139493,4.93E-05,-0.000404302,,5.58493E-05,-7.15631E-05
704,0.000252158,2.88E-05,5.75E-06,-0.000106654,-4.77E-05,-6.67E-06,-0.000155415,-0.000150118,0.000110676,-0.000701734,,9.55844E-05,-6.49523E-05
705,0.000300835,7.74E-06,1.00E-06,-0.000145794,-8.85E-05,-1.81E-05,-0.000203476,-0.000191607,7.34E-05,-0.000792187,,0.000103193,-0.000107228
706,0.000338256,-2.49E-05,-2.71E-05,-0.000203026,-0.000139089,-2.38E-05,-0.00024623,-0.000252734,-1.13E-05,-0.000736882,,9.54038E-05,-0.000170076
707,0.000432064,-3.09E-05,-4.37E-06,-0.000214358,-0.000135399,2.88E-05,-0.000223872,-0.000276818,1.91E-05,-0.000808869,,0.000132266,-0.000160516
708,0.000580813,-2.74E-05,6.23E-05,-0.00019762,-9.28E-05,0.00011104,-0.000166274,-0.000284273,0.000159149,-0.001038814,,0.000205234,-9.71323E-05
709,0.000706251,-9.27E-05,7.93E-05,-0.00026063,-0.000114275,0.000108145,-0.000200589,-0.000375275,0.000220509,-0.001185934,,0.000230943,-0.000118452
710,0.000780685,-0.000236497,1.04E-05,-0.000429021,-0.000233344,-8.86E-06,-0.000354581,-0.000575445,0.000139406,-0.001166719,,0.00018487,-0.00026354
711,0.000856645,-0.000362374,-8.67E-05,-0.000599261,-0.000373444,-0.00012881,-0.000498745,-0.000788186,5.74E-05,-0.001171202,,0.000135867,-0.000409849
712,0.000974972,-0.000410187,-0.00015659,-0.000698338,-0.000470028,-0.000182756,-0.000548214,-0.000938622,7.95E-05,-0.001300188,,0.000136065,-0.000469125
713,0.001128645,-0.00042168,-0.000171692,-0.000746024,-0.000511561,-0.000221992,-0.000549913,-0.001028819,0.000195766,-0.001425183,,0.000178424,-0.000460989
714,0.001300018,-0.000448641,-0.000139717,-0.000786912,-0.000515192,-0.000289681,-0.000562053,-0.001087349,0.000353582,-0.001458621,,0.00023722,-0.00043194
715,0.0014532,-0.000547066,-0.000166485,-0.000908323,-0.000568687,-0.000362977,-0.000637349,-0.001208008,0.000411741,-0.001536623,,0.00024655,-0.000477872
716,0.001564858,-0.000742629,-0.00033176,-0.001168653,-0.000738269,-0.000415449,-0.000800242,-0.001457946,0.000275866,-0.001793386,,0.00016349,-0.000660774
717,0.001692678,-0.000930792,-0.000497297,-0.001451215,-0.000928157,-0.000464818,-0.000959736,-0.00173981,0.000135367,-0.002133207,,8.81962E-05,-0.000854726
718,0.001896152,-0.001003001,-0.000508612,-0.001627136,-0.001029437,-0.000544954,-0.001022495,-0.001940093,0.000209033,-0.002408901,,0.00012818,-0.000917852
719,0.002112077,-0.001076963,-0.000496556,-0.001792872,-0.001141751,-0.000678941,-0.001094001,-0.002145451,0.000362476,-0.002596538,,0.000179519,-0.000958992
720,0.00224733,-0.001332111,-0.000675826,-0.0021072,-0.001422711,-0.000873821,-0.001329497,-0.002493877,0.000352934,-0.002703955,,7.97976E-05,-0.001156813
721,0.002450434,-0.001570323,-0.000854424,-0.002363403,-0.00167603,-0.000971413,-0.001521732,-0.002792781,0.000348265,-0.002634774,,8.56224E-06,-0.001322083
722,0.003026277,-0.001402301,-0.00063226,-0.002173876,-0.001526486,-0.000738856,-0.001277704,-0.002681526,0.000731669,-0.002253944,,0.000330572,-0.001075853
723,0.003720674,-0.001050239,-0.00024701,-0.00182029,-0.001199568,-0.000390943,-0.000833274,-0.00238551,0.001298775,-0.001872767,,0.000807808,-0.000640003
724,0.00378975,-0.001226304,-0.000447458,-0.002118778,-0.001400355,-0.000497415,-0.000926031,-0.002601706,0.001371789,-0.002157799,,0.000705329,-0.000718649
725,0.00331498,-0.001921399,-0.001171392,-0.003031753,-0.002123796,-0.001029253,-0.001554438,-0.003333851,0.000937244,-0.003032697,,7.40631E-05,-0.001317015
726,0.003396965,-0.002263712,-0.001390679,-0.003502796,-0.002514785,-0.001246313,-0.001831175,-0.003759123,0.000777675,-0.003547391,,-8.58087E-05,-0.001604208
727,0.004223474,-0.001940037,-0.000793014,-0.003174803,-0.002269498,-0.000902414,-0.001446786,-0.003593747,0.001196596,-0.003335766,,0.000496807,-0.001281313
728,0.004904792,-0.001650825,-0.000346339,-0.002949554,-0.002082775,-0.000643167,-0.001135397,-0.003529156,0.001626476,-0.00310604,,0.00096921,-0.001012692
729,0.004878557,-0.001874652,-0.000659877,-0.003481512,-0.002486749,-0.000884451,-0.001372586,-0.004059981,0.001680131,-0.003282679,,0.000781343,-0.001250812
730,0.004613736,-0.002346115,-0.001208573,-0.004149646,-0.002972572,-0.001304512,-0.001786742,-0.004639283,0.001592784,-0.00338604,,0.000353016,-0.00161108
731,0.004577236,-0.00277453,-0.001475738,-0.004432145,-0.003116071,-0.001578698,-0.002007706,-0.004840453,0.001610585,-0.002981319,,0.000108989,-0.001745858
732,0.004717738,-0.0031499,-0.001531399,-0.004444057,-0.003022609,-0.001737342,-0.002082682,-0.004784148,0.001712121,-0.002243905,,1.21463E-05,-0.001718236